cutoff_id,college_id,exam,category,course,closing_rank,year
CUT01166,CLG0117,CLAT,General,BA LLB (Hons.),111,2021
CUT01167,CLG0117,CLAT,SC,BA LLB (Hons.),1390,2022
CUT01168,CLG0117,CLAT,General,BA LLB (Hons.),95,2023
CUT01169,CLG0117,CLAT,OBC-NCL,BA LLB (Hons.),453,2024
CUT01170,CLG0117,CLAT,General,BA LLB (Hons.),105,2025
CUT01171,CLG0118,CLAT,SC,LLM,80000,2021
CUT01172,CLG0118,CLAT,EWS,LLM,76911,2022
CUT01173,CLG0118,CLAT,EWS,LLM,80000,2023
CUT01174,CLG0118,CLAT,EWS,LLM,80000,2024
CUT01175,CLG0118,CLAT,General,LLM,15747,2025
CUT01176,CLG0118,CLAT,OBC-NCL,BA LLB (Hons.),46545,2021
CUT01177,CLG0118,CLAT,General,BA LLB (Hons.),9097,2022
CUT01178,CLG0118,CLAT,General,BA LLB (Hons.),10146,2023
CUT01179,CLG0118,CLAT,OBC-NCL,BA LLB (Hons.),43265,2024
CUT01180,CLG0118,CLAT,ST,BA LLB (Hons.),80000,2025
CUT01181,CLG0119,CLAT,SC,BA LLB (Hons.),9250,2021
CUT01182,CLG0119,CLAT,SC,BA LLB (Hons.),8803,2022
CUT01183,CLG0119,CLAT,General,BA LLB (Hons.),627,2023
CUT01184,CLG0119,CLAT,General,BA LLB (Hons.),664,2024
CUT01185,CLG0119,CLAT,General,BA LLB (Hons.),639,2025
CUT01186,CLG0119,CLAT,SC,BBA LLB (Hons.),8725,2021
CUT01187,CLG0119,CLAT,OBC-NCL,BBA LLB (Hons.),2884,2022
CUT01188,CLG0119,CLAT,General,BBA LLB (Hons.),595,2023
CUT01189,CLG0119,CLAT,General,BBA LLB (Hons.),608,2024
CUT01190,CLG0119,CLAT,SC,BBA LLB (Hons.),8738,2025
CUT01191,CLG0120,CLAT,EWS,LLM,58981,2021
CUT01192,CLG0120,CLAT,SC,LLM,80000,2022
CUT01193,CLG0120,CLAT,SC,LLM,80000,2023
CUT01194,CLG0120,CLAT,OBC-NCL,LLM,42618,2024
CUT01195,CLG0120,CLAT,SC,LLM,80000,2025
CUT01196,CLG0120,CLAT,EWS,BBA LLB (Hons.),36337,2021
CUT01197,CLG0120,CLAT,EWS,BBA LLB (Hons.),34293,2022
CUT01198,CLG0120,CLAT,General,BBA LLB (Hons.),6386,2023
CUT01199,CLG0120,CLAT,EWS,BBA LLB (Hons.),35940,2024
CUT01200,CLG0120,CLAT,General,BBA LLB (Hons.),6026,2025
CUT01201,CLG0121,CLAT,SC,BA LLB (Hons.),19602,2021
CUT01202,CLG0121,CLAT,General,BA LLB (Hons.),1441,2022
CUT01203,CLG0121,CLAT,EWS,BA LLB (Hons.),7000,2023
CUT01204,CLG0121,CLAT,General,BA LLB (Hons.),1312,2024
CUT01205,CLG0121,CLAT,SC,BA LLB (Hons.),21204,2025
CUT01206,CLG0121,CLAT,General,LLM,2363,2021
CUT01207,CLG0121,CLAT,OBC-NCL,LLM,9510,2022
CUT01208,CLG0121,CLAT,EWS,LLM,12718,2023
CUT01209,CLG0121,CLAT,General,LLM,2034,2024
CUT01210,CLG0121,CLAT,EWS,LLM,13005,2025
CUT01211,CLG0122,CLAT,OBC-NCL,BA LLB (Hons.),7211,2021
CUT01212,CLG0122,CLAT,EWS,BA LLB (Hons.),8926,2022
CUT01213,CLG0122,CLAT,General,BA LLB (Hons.),1492,2023
CUT01214,CLG0122,CLAT,General,BA LLB (Hons.),1745,2024
CUT01215,CLG0122,CLAT,General,BA LLB (Hons.),1681,2025
CUT01216,CLG0122,CLAT,General,LLM,2363,2021
CUT01217,CLG0122,CLAT,General,LLM,2544,2022
CUT01218,CLG0122,CLAT,SC,LLM,35768,2023
CUT01219,CLG0122,CLAT,General,LLM,2856,2024
CUT01220,CLG0122,CLAT,OBC-NCL,LLM,12997,2025
CUT01221,CLG0123,CLAT,General,LLM,52135,2021
CUT01222,CLG0123,CLAT,SC,LLM,80000,2022
CUT01223,CLG0123,CLAT,ST,LLM,80000,2023
CUT01224,CLG0123,CLAT,ST,LLM,80000,2024
CUT01225,CLG0123,CLAT,General,LLM,57256,2025
CUT01226,CLG0123,CLAT,General,BBA LLB (Hons.),31191,2021
CUT01227,CLG0123,CLAT,EWS,BBA LLB (Hons.),80000,2022
CUT01228,CLG0123,CLAT,General,BBA LLB (Hons.),35113,2023
CUT01229,CLG0123,CLAT,EWS,BBA LLB (Hons.),80000,2024
CUT01230,CLG0123,CLAT,OBC-NCL,BBA LLB (Hons.),80000,2025
CUT01231,CLG0124,CLAT,OBC-NCL,BA LLB (Hons.),10573,2021
CUT01232,CLG0124,CLAT,OBC-NCL,BA LLB (Hons.),10136,2022
CUT01233,CLG0124,CLAT,OBC-NCL,BA LLB (Hons.),11735,2023
CUT01234,CLG0124,CLAT,General,BA LLB (Hons.),2951,2024
CUT01235,CLG0124,CLAT,OBC-NCL,BA LLB (Hons.),11588,2025
CUT01236,CLG0124,CLAT,General,BBA LLB (Hons.),2419,2021
CUT01237,CLG0124,CLAT,OBC-NCL,BBA LLB (Hons.),10872,2022
CUT01238,CLG0124,CLAT,OBC-NCL,BBA LLB (Hons.),11505,2023
CUT01239,CLG0124,CLAT,SC,BBA LLB (Hons.),37009,2024
CUT01240,CLG0124,CLAT,OBC-NCL,BBA LLB (Hons.),11239,2025
CUT01241,CLG0125,CLAT,SC,BA LLB (Hons.),42549,2021
CUT01242,CLG0125,CLAT,General,BA LLB (Hons.),2824,2022
CUT01243,CLG0125,CLAT,ST,BA LLB (Hons.),80000,2023
CUT01244,CLG0125,CLAT,OBC-NCL,BA LLB (Hons.),11903,2024
CUT01245,CLG0125,CLAT,General,BA LLB (Hons.),2709,2025
CUT01246,CLG0125,CLAT,OBC-NCL,BBA LLB (Hons.),13166,2021
CUT01247,CLG0125,CLAT,OBC-NCL,BBA LLB (Hons.),11541,2022
CUT01248,CLG0125,CLAT,SC,BBA LLB (Hons.),41948,2023
CUT01249,CLG0125,CLAT,ST,BBA LLB (Hons.),78323,2024
CUT01250,CLG0125,CLAT,SC,BBA LLB (Hons.),38117,2025
CUT01251,CLG0126,CLAT,ST,BBA LLB (Hons.),80000,2021
CUT01252,CLG0126,CLAT,OBC-NCL,BBA LLB (Hons.),80000,2022
CUT01253,CLG0126,CLAT,OBC-NCL,BBA LLB (Hons.),80000,2023
CUT01254,CLG0126,CLAT,SC,BBA LLB (Hons.),80000,2024
CUT01255,CLG0126,CLAT,OBC-NCL,BBA LLB (Hons.),80000,2025
CUT01256,CLG0126,CLAT,General,BA LLB (Hons.),21909,2021
CUT01257,CLG0126,CLAT,OBC-NCL,BA LLB (Hons.),80000,2022
CUT01258,CLG0126,CLAT,SC,BA LLB (Hons.),80000,2023
CUT01259,CLG0126,CLAT,General,BA LLB (Hons.),21647,2024
CUT01260,CLG0126,CLAT,General,BA LLB (Hons.),24012,2025
CUT01261,CLG0127,CLAT,OBC-NCL,BA LLB (Hons.),3753,2021
CUT01262,CLG0127,CLAT,SC,BA LLB (Hons.),10720,2022
CUT01263,CLG0127,CLAT,ST,BA LLB (Hons.),27462,2023
CUT01264,CLG0127,CLAT,ST,BA LLB (Hons.),28380,2024
CUT01265,CLG0127,CLAT,General,BA LLB (Hons.),847,2025
CUT01266,CLG0127,CLAT,General,BBA LLB (Hons.),911,2021
CUT01267,CLG0127,CLAT,General,BBA LLB (Hons.),778,2022
CUT01268,CLG0127,CLAT,SC,BBA LLB (Hons.),11838,2023
CUT01269,CLG0127,CLAT,SC,BBA LLB (Hons.),13128,2024
CUT01270,CLG0127,CLAT,OBC-NCL,BBA LLB (Hons.),4104,2025
CUT01271,CLG0128,CLAT,OBC-NCL,LLM,27633,2021
CUT01272,CLG0128,CLAT,OBC-NCL,LLM,23641,2022
CUT01273,CLG0128,CLAT,OBC-NCL,LLM,28055,2023
CUT01274,CLG0128,CLAT,OBC-NCL,LLM,26163,2024
CUT01275,CLG0128,CLAT,EWS,LLM,28305,2025
CUT01276,CLG0128,CLAT,General,BA LLB (Hons.),3625,2021
CUT01277,CLG0128,CLAT,General,BA LLB (Hons.),3655,2022
CUT01278,CLG0128,CLAT,SC,BA LLB (Hons.),51628,2023
CUT01279,CLG0128,CLAT,OBC-NCL,BA LLB (Hons.),16714,2024
CUT01280,CLG0128,CLAT,General,BA LLB (Hons.),3289,2025
CUT01281,CLG0129,CLAT,OBC-NCL,BA LLB (Hons.),9445,2021
CUT01282,CLG0129,CLAT,SC,BA LLB (Hons.),32864,2022
CUT01283,CLG0129,CLAT,EWS,BA LLB (Hons.),11734,2023
CUT01284,CLG0129,CLAT,General,BA LLB (Hons.),2238,2024
CUT01285,CLG0129,CLAT,OBC-NCL,BA LLB (Hons.),9694,2025
CUT01286,CLG0129,CLAT,ST,LLM,80000,2021
CUT01287,CLG0129,CLAT,SC,LLM,50260,2022
CUT01288,CLG0129,CLAT,ST,LLM,80000,2023
CUT01289,CLG0129,CLAT,EWS,LLM,18709,2024
CUT01290,CLG0129,CLAT,OBC-NCL,LLM,15487,2025
CUT01291,CLG0130,CLAT,OBC-NCL,BA LLB (Hons.),15898,2021
CUT01292,CLG0130,CLAT,General,BA LLB (Hons.),4522,2022
CUT01293,CLG0130,CLAT,ST,BA LLB (Hons.),80000,2023
CUT01294,CLG0130,CLAT,OBC-NCL,BA LLB (Hons.),16813,2024
CUT01295,CLG0130,CLAT,OBC-NCL,BA LLB (Hons.),18971,2025
CUT01296,CLG0130,CLAT,General,LLM,6380,2021
CUT01297,CLG0130,CLAT,General,LLM,6487,2022
CUT01298,CLG0130,CLAT,OBC-NCL,LLM,27543,2023
CUT01299,CLG0130,CLAT,ST,LLM,80000,2024
CUT01300,CLG0130,CLAT,General,LLM,7196,2025
CUT01301,CLG0131,CLAT,General,BA LLB (Hons.),3940,2021
CUT01302,CLG0131,CLAT,ST,BA LLB (Hons.),80000,2022
CUT01303,CLG0131,CLAT,OBC-NCL,BA LLB (Hons.),19254,2023
CUT01304,CLG0131,CLAT,OBC-NCL,BA LLB (Hons.),19133,2024
CUT01305,CLG0131,CLAT,SC,BA LLB (Hons.),66403,2025
CUT01306,CLG0131,CLAT,OBC-NCL,BBA LLB (Hons.),16969,2021
CUT01307,CLG0131,CLAT,General,BBA LLB (Hons.),4411,2022
CUT01308,CLG0131,CLAT,EWS,BBA LLB (Hons.),21700,2023
CUT01309,CLG0131,CLAT,General,BBA LLB (Hons.),4131,2024
CUT01310,CLG0131,CLAT,OBC-NCL,BBA LLB (Hons.),20500,2025
CUT01311,CLG0132,CLAT,General,BBA LLB (Hons.),4897,2021
CUT01312,CLG0132,CLAT,OBC-NCL,BBA LLB (Hons.),20969,2022
CUT01313,CLG0132,CLAT,General,BBA LLB (Hons.),4627,2023
CUT01314,CLG0132,CLAT,SC,BBA LLB (Hons.),59897,2024
CUT01315,CLG0132,CLAT,EWS,BBA LLB (Hons.),28219,2025
CUT01316,CLG0132,CLAT,General,LLM,7569,2021
CUT01317,CLG0132,CLAT,SC,LLM,80000,2022
CUT01318,CLG0132,CLAT,SC,LLM,80000,2023
CUT01319,CLG0132,CLAT,OBC-NCL,LLM,31779,2024
CUT01320,CLG0132,CLAT,EWS,LLM,44625,2025
CUT01321,CLG0133,CLAT,General,BA LLB (Hons.),5044,2021
CUT01322,CLG0133,CLAT,OBC-NCL,BA LLB (Hons.),22837,2022
CUT01323,CLG0133,CLAT,SC,BA LLB (Hons.),66489,2023
CUT01324,CLG0133,CLAT,ST,BA LLB (Hons.),80000,2024
CUT01325,CLG0133,CLAT,EWS,BA LLB (Hons.),25749,2025
CUT01326,CLG0133,CLAT,General,BBA LLB (Hons.),5251,2021
CUT01327,CLG0133,CLAT,OBC-NCL,BBA LLB (Hons.),23980,2022
CUT01328,CLG0133,CLAT,EWS,BBA LLB (Hons.),27393,2023
CUT01329,CLG0133,CLAT,OBC-NCL,BBA LLB (Hons.),21452,2024
CUT01330,CLG0133,CLAT,General,BBA LLB (Hons.),4658,2025
CUT01331,CLG0134,CLAT,General,BA LLB (Hons.),5410,2021
CUT01332,CLG0134,CLAT,OBC-NCL,BA LLB (Hons.),22555,2022
CUT01333,CLG0134,CLAT,SC,BA LLB (Hons.),78600,2023
CUT01334,CLG0134,CLAT,General,BA LLB (Hons.),5538,2024
CUT01335,CLG0134,CLAT,General,BA LLB (Hons.),5972,2025
CUT01336,CLG0134,CLAT,General,LLM,8675,2021
CUT01337,CLG0134,CLAT,OBC-NCL,LLM,36164,2022
CUT01338,CLG0134,CLAT,ST,LLM,80000,2023
CUT01339,CLG0134,CLAT,ST,LLM,80000,2024
CUT01340,CLG0134,CLAT,General,LLM,9569,2025
CUT01341,CLG0135,CLAT,SC,BBA LLB (Hons.),42964,2021
CUT01342,CLG0135,CLAT,OBC-NCL,BBA LLB (Hons.),15159,2022
CUT01343,CLG0135,CLAT,ST,BBA LLB (Hons.),80000,2023
CUT01344,CLG0135,CLAT,General,BBA LLB (Hons.),3213,2024
CUT01345,CLG0135,CLAT,General,BBA LLB (Hons.),3245,2025
CUT01346,CLG0135,CLAT,ST,BA LLB (Hons.),80000,2021
CUT01347,CLG0135,CLAT,OBC-NCL,BA LLB (Hons.),15102,2022
CUT01348,CLG0135,CLAT,SC,BA LLB (Hons.),48840,2023
CUT01349,CLG0135,CLAT,SC,BA LLB (Hons.),44180,2024
CUT01350,CLG0135,CLAT,General,BA LLB (Hons.),3058,2025
CUT01351,CLG0136,CLAT,General,BBA LLB (Hons.),6167,2021
CUT01352,CLG0136,CLAT,SC,BBA LLB (Hons.),80000,2022
CUT01353,CLG0136,CLAT,OBC-NCL,BBA LLB (Hons.),27745,2023
CUT01354,CLG0136,CLAT,General,BBA LLB (Hons.),5910,2024
CUT01355,CLG0136,CLAT,General,BBA LLB (Hons.),5124,2025
CUT01356,CLG0136,CLAT,SC,LLM,80000,2021
CUT01357,CLG0136,CLAT,General,LLM,10805,2022
CUT01358,CLG0136,CLAT,OBC-NCL,LLM,44293,2023
CUT01359,CLG0136,CLAT,General,LLM,8394,2024
CUT01360,CLG0136,CLAT,ST,LLM,80000,2025
CUT01361,CLG0137,CUET-UG,General,BA LLB,1314,2021
CUT01362,CLG0137,CUET-UG,OBC-NCL,BA LLB,5826,2022
CUT01363,CLG0137,CUET-UG,General,BA LLB,972,2023
CUT01364,CLG0137,CUET-UG,OBC-NCL,BA LLB,4640,2024
CUT01365,CLG0137,CUET-UG,General,BA LLB,1079,2025
CUT01366,CLG0137,CUET-UG,OBC-NCL,B.A. (Hons.) English,5165,2021
CUT01367,CLG0137,CUET-UG,OBC-NCL,B.A. (Hons.) English,5382,2022
CUT01368,CLG0137,CUET-UG,ST,B.A. (Hons.) English,31754,2023
CUT01369,CLG0137,CUET-UG,SC,B.A. (Hons.) English,17692,2024
CUT01370,CLG0137,CUET-UG,ST,B.A. (Hons.) English,31950,2025
CUT01371,CLG0138,CUET-UG,SC,BA LLB,29654,2021
CUT01372,CLG0138,CUET-UG,EWS,BA LLB,12486,2022
CUT01373,CLG0138,CUET-UG,OBC-NCL,BA LLB,9738,2023
CUT01374,CLG0138,CUET-UG,SC,BA LLB,29582,2024
CUT01375,CLG0138,CUET-UG,General,BA LLB,1796,2025
CUT01376,CLG0138,CUET-UG,OBC-NCL,B.Tech,9910,2021
CUT01377,CLG0138,CUET-UG,General,B.Tech,1962,2022
CUT01378,CLG0138,CUET-UG,ST,B.Tech,57364,2023
CUT01379,CLG0138,CUET-UG,General,B.Tech,1663,2024
CUT01380,CLG0138,CUET-UG,General,B.Tech,1957,2025
CUT01381,CLG0139,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,3147,2021
CUT01382,CLG0139,CUET-UG,SC,B.Sc. (Hons.) Physics,9781,2022
CUT01383,CLG0139,CUET-UG,ST,B.Sc. (Hons.) Physics,20135,2023
CUT01384,CLG0139,CUET-UG,SC,B.Sc. (Hons.) Physics,8470,2024
CUT01385,CLG0139,CUET-UG,EWS,B.Sc. (Hons.) Physics,3410,2025
CUT01386,CLG0139,CUET-UG,General,B.Tech,738,2021
CUT01387,CLG0139,CUET-UG,General,B.Tech,631,2022
CUT01388,CLG0139,CUET-UG,SC,B.Tech,8318,2023
CUT01389,CLG0139,CUET-UG,OBC-NCL,B.Tech,3039,2024
CUT01390,CLG0139,CUET-UG,ST,B.Tech,21188,2025
CUT01391,CLG0140,CUET-UG,EWS,B.A. (Hons.) English,18191,2021
CUT01392,CLG0140,CUET-UG,General,B.A. (Hons.) English,3792,2022
CUT01393,CLG0140,CUET-UG,OBC-NCL,B.A. (Hons.) English,13401,2023
CUT01394,CLG0140,CUET-UG,General,B.A. (Hons.) English,3740,2024
CUT01395,CLG0140,CUET-UG,General,B.A. (Hons.) English,3969,2025
CUT01396,CLG0140,CUET-UG,General,B.Sc. (Hons.) Physics,3845,2021
CUT01397,CLG0140,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,17273,2022
CUT01398,CLG0140,CUET-UG,ST,B.Sc. (Hons.) Physics,102305,2023
CUT01399,CLG0140,CUET-UG,General,B.Sc. (Hons.) Physics,3464,2024
CUT01400,CLG0140,CUET-UG,SC,B.Sc. (Hons.) Physics,46995,2025
CUT01401,CLG0141,CUET-UG,General,B.A. (Hons.) Economics,3811,2021
CUT01402,CLG0141,CUET-UG,EWS,B.A. (Hons.) Economics,27556,2022
CUT01403,CLG0141,CUET-UG,General,B.A. (Hons.) Economics,4436,2023
CUT01404,CLG0141,CUET-UG,EWS,B.A. (Hons.) Economics,25644,2024
CUT01405,CLG0141,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,16121,2025
CUT01406,CLG0141,CUET-UG,General,B.Tech,4425,2021
CUT01407,CLG0141,CUET-UG,OBC-NCL,B.Tech,18558,2022
CUT01408,CLG0141,CUET-UG,EWS,B.Tech,21765,2023
CUT01409,CLG0141,CUET-UG,SC,B.Tech,59623,2024
CUT01410,CLG0141,CUET-UG,SC,B.Tech,51668,2025
CUT01411,CLG0142,CUET-UG,EWS,B.A. (Hons.) English,16909,2021
CUT01412,CLG0142,CUET-UG,SC,B.A. (Hons.) English,48758,2022
CUT01413,CLG0142,CUET-UG,OBC-NCL,B.A. (Hons.) English,14618,2023
CUT01414,CLG0142,CUET-UG,General,B.A. (Hons.) English,3562,2024
CUT01415,CLG0142,CUET-UG,OBC-NCL,B.A. (Hons.) English,10979,2025
CUT01416,CLG0142,CUET-UG,General,B.A. (Hons.) Economics,3570,2021
CUT01417,CLG0142,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,15252,2022
CUT01418,CLG0142,CUET-UG,General,B.A. (Hons.) Economics,3087,2023
CUT01419,CLG0142,CUET-UG,SC,B.A. (Hons.) Economics,49185,2024
CUT01420,CLG0142,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,12096,2025
CUT01421,CLG0143,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,23370,2021
CUT01422,CLG0143,CUET-UG,ST,B.A. (Hons.) Economics,181564,2022
CUT01423,CLG0143,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,29381,2023
CUT01424,CLG0143,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,28141,2024
CUT01425,CLG0143,CUET-UG,SC,B.A. (Hons.) Economics,69784,2025
CUT01426,CLG0143,CUET-UG,SC,BA LLB,93588,2021
CUT01427,CLG0143,CUET-UG,OBC-NCL,BA LLB,32055,2022
CUT01428,CLG0143,CUET-UG,OBC-NCL,BA LLB,24511,2023
CUT01429,CLG0143,CUET-UG,General,BA LLB,5685,2024
CUT01430,CLG0143,CUET-UG,OBC-NCL,BA LLB,21920,2025
CUT01431,CLG0144,CUET-UG,EWS,B.Tech,35154,2021
CUT01432,CLG0144,CUET-UG,General,B.Tech,6767,2022
CUT01433,CLG0144,CUET-UG,General,B.Tech,6721,2023
CUT01434,CLG0144,CUET-UG,ST,B.Tech,211359,2024
CUT01435,CLG0144,CUET-UG,General,B.Tech,6759,2025
CUT01436,CLG0144,CUET-UG,General,B.Sc. (Hons.) Physics,6126,2021
CUT01437,CLG0144,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,30458,2022
CUT01438,CLG0144,CUET-UG,SC,B.Sc. (Hons.) Physics,89225,2023
CUT01439,CLG0144,CUET-UG,EWS,B.Sc. (Hons.) Physics,34661,2024
CUT01440,CLG0144,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,26585,2025
CUT01441,CLG0145,CUET-UG,SC,B.A. (Hons.) Economics,95330,2021
CUT01442,CLG0145,CUET-UG,SC,B.A. (Hons.) Economics,114422,2022
CUT01443,CLG0145,CUET-UG,ST,B.A. (Hons.) Economics,205322,2023
CUT01444,CLG0145,CUET-UG,General,B.A. (Hons.) Economics,6143,2024
CUT01445,CLG0145,CUET-UG,ST,B.A. (Hons.) Economics,210512,2025
CUT01446,CLG0145,CUET-UG,General,B.Tech,7573,2021
CUT01447,CLG0145,CUET-UG,SC,B.Tech,113702,2022
CUT01448,CLG0145,CUET-UG,ST,B.Tech,211441,2023
CUT01449,CLG0145,CUET-UG,General,B.Tech,6128,2024
CUT01450,CLG0145,CUET-UG,General,B.Tech,6698,2025
CUT01451,CLG0146,CUET-UG,ST,B.Sc. (Hons.) Physics,236892,2021
CUT01452,CLG0146,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,30818,2022
CUT01453,CLG0146,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,31295,2023
CUT01454,CLG0146,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,39618,2024
CUT01455,CLG0146,CUET-UG,ST,B.Sc. (Hons.) Physics,260583,2025
CUT01456,CLG0146,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,32007,2021
CUT01457,CLG0146,CUET-UG,General,B.A. (Hons.) Economics,7817,2022
CUT01458,CLG0146,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,36833,2023
CUT01459,CLG0146,CUET-UG,ST,B.A. (Hons.) Economics,221296,2024
CUT01460,CLG0146,CUET-UG,SC,B.A. (Hons.) Economics,107928,2025
CUT01461,CLG0147,CUET-UG,SC,B.Tech,129016,2021
CUT01462,CLG0147,CUET-UG,ST,B.Tech,239285,2022
CUT01463,CLG0147,CUET-UG,OBC-NCL,B.Tech,39618,2023
CUT01464,CLG0147,CUET-UG,OBC-NCL,B.Tech,33061,2024
CUT01465,CLG0147,CUET-UG,General,B.Tech,8922,2025
CUT01466,CLG0147,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,39164,2021
CUT01467,CLG0147,CUET-UG,SC,B.A. (Hons.) Economics,100450,2022
CUT01468,CLG0147,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,34485,2023
CUT01469,CLG0147,CUET-UG,General,B.A. (Hons.) Economics,8436,2024
CUT01470,CLG0147,CUET-UG,General,B.A. (Hons.) Economics,7740,2025
CUT01471,CLG0148,CUET-UG,General,B.Sc. (Hons.) Physics,8214,2021
CUT01472,CLG0148,CUET-UG,EWS,B.Sc. (Hons.) Physics,48266,2022
CUT01473,CLG0148,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,42844,2023
CUT01474,CLG0148,CUET-UG,ST,B.Sc. (Hons.) Physics,257935,2024
CUT01475,CLG0148,CUET-UG,General,B.Sc. (Hons.) Physics,10177,2025
CUT01476,CLG0148,CUET-UG,General,BA LLB,8405,2021
CUT01477,CLG0148,CUET-UG,OBC-NCL,BA LLB,41308,2022
CUT01478,CLG0148,CUET-UG,ST,BA LLB,238631,2023
CUT01479,CLG0148,CUET-UG,OBC-NCL,BA LLB,37992,2024
CUT01480,CLG0148,CUET-UG,ST,BA LLB,292280,2025
CUT01481,CLG0149,CUET-UG,General,B.A. (Hons.) Economics,8506,2021
CUT01482,CLG0149,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,35580,2022
CUT01483,CLG0149,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,46302,2023
CUT01484,CLG0149,CUET-UG,SC,B.A. (Hons.) Economics,143957,2024
CUT01485,CLG0149,CUET-UG,SC,B.A. (Hons.) Economics,156724,2025
CUT01486,CLG0149,CUET-UG,ST,B.Sc. (Hons.) Physics,294475,2021
CUT01487,CLG0149,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,34988,2022
CUT01488,CLG0149,CUET-UG,EWS,B.Sc. (Hons.) Physics,56174,2023
CUT01489,CLG0149,CUET-UG,ST,B.Sc. (Hons.) Physics,326646,2024
CUT01490,CLG0149,CUET-UG,EWS,B.Sc. (Hons.) Physics,47037,2025
CUT01491,CLG0150,CUET-UG,General,B.Tech,9233,2021
CUT01492,CLG0150,CUET-UG,OBC-NCL,B.Tech,42621,2022
CUT01493,CLG0150,CUET-UG,OBC-NCL,B.Tech,45607,2023
CUT01494,CLG0150,CUET-UG,EWS,B.Tech,65337,2024
CUT01495,CLG0150,CUET-UG,General,B.Tech,10170,2025
CUT01496,CLG0150,CUET-UG,General,B.A. (Hons.) Economics,9663,2021
CUT01497,CLG0150,CUET-UG,SC,B.A. (Hons.) Economics,132104,2022
CUT01498,CLG0150,CUET-UG,ST,B.A. (Hons.) Economics,359066,2023
CUT01499,CLG0150,CUET-UG,General,B.A. (Hons.) Economics,11248,2024
CUT01500,CLG0150,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,50194,2025
CUT01501,CLG0151,CUET-UG,General,B.Tech,11878,2021
CUT01502,CLG0151,CUET-UG,OBC-NCL,B.Tech,51699,2022
CUT01503,CLG0151,CUET-UG,EWS,B.Tech,58208,2023
CUT01504,CLG0151,CUET-UG,SC,B.Tech,144143,2024
CUT01505,CLG0151,CUET-UG,OBC-NCL,B.Tech,42899,2025
CUT01506,CLG0151,CUET-UG,SC,B.A. (Hons.) Economics,155757,2021
CUT01507,CLG0151,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,42555,2022
CUT01508,CLG0151,CUET-UG,ST,B.A. (Hons.) Economics,315840,2023
CUT01509,CLG0151,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,54936,2024
CUT01510,CLG0151,CUET-UG,General,B.A. (Hons.) Economics,9876,2025
CUT01511,CLG0152,CUET-UG,OBC-NCL,BA LLB,50857,2021
CUT01512,CLG0152,CUET-UG,OBC-NCL,BA LLB,43876,2022
CUT01513,CLG0152,CUET-UG,OBC-NCL,BA LLB,48503,2023
CUT01514,CLG0152,CUET-UG,ST,BA LLB,354390,2024
CUT01515,CLG0152,CUET-UG,SC,BA LLB,163592,2025
CUT01516,CLG0152,CUET-UG,EWS,B.A. (Hons.) English,71766,2021
CUT01517,CLG0152,CUET-UG,ST,B.A. (Hons.) English,307000,2022
CUT01518,CLG0152,CUET-UG,EWS,B.A. (Hons.) English,58976,2023
CUT01519,CLG0152,CUET-UG,General,B.A. (Hons.) English,11626,2024
CUT01520,CLG0152,CUET-UG,General,B.A. (Hons.) English,11458,2025
CUT01521,CLG0153,CUET-UG,General,B.A. (Hons.) English,11662,2021
CUT01522,CLG0153,CUET-UG,General,B.A. (Hons.) English,12133,2022
CUT01523,CLG0153,CUET-UG,General,B.A. (Hons.) English,11516,2023
CUT01524,CLG0153,CUET-UG,General,B.A. (Hons.) English,14280,2024
CUT01525,CLG0153,CUET-UG,SC,B.A. (Hons.) English,194116,2025
CUT01526,CLG0153,CUET-UG,ST,B.Sc. (Hons.) Physics,346739,2021
CUT01527,CLG0153,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,49197,2022
CUT01528,CLG0153,CUET-UG,General,B.Sc. (Hons.) Physics,10372,2023
CUT01529,CLG0153,CUET-UG,General,B.Sc. (Hons.) Physics,12240,2024
CUT01530,CLG0153,CUET-UG,ST,B.Sc. (Hons.) Physics,343078,2025
